Gene1,Gene2,Cell_Coexpression,Nuclei_Coexpression,Relative_Increase
LAPTM5,WIPI2,0.0673076923076923,0.040268456375838924,1.671474358974359
IGHG3,NUDC,0.05,0.02991452991452992,1.6714285714285713
CLU,CNN3,0.04700854700854701,0.028125,1.671415004748338
CD68,CLIP1,0.08602150537634409,0.051470588235294115,1.6712749615975424
BTN3A2,INO80E,0.056074766355140186,0.03355704697986577,1.6710280373831776
ZYX,TNS3,0.02531645569620253,0.015151515151515152,1.6708860759493671
AKT1,TXNDC17,0.0759493670886076,0.045454545454545456,1.6708860759493671
SPARC,TNS3,0.10126582278481013,0.06060606060606061,1.6708860759493671
IGHM,TNS3,0.0759493670886076,0.045454545454545456,1.6708860759493671
CCN1,HSPA8,0.028708133971291867,0.01718213058419244,1.6708133971291865
CD37,CD9,0.012362637362637362,0.007399577167019028,1.6707221350078492
SERPING1,S100A4,0.03389830508474576,0.020289855072463767,1.6707021791767556
SERPINF1,EEF1G,0.030418250950570342,0.018207282913165267,1.6706639368236325
AP1G2,COL6A2,0.017632241813602016,0.010554089709762533,1.670654911838791
C4orf3,COL6A2,0.017632241813602016,0.010554089709762533,1.670654911838791
CD52,COL6A2,0.03526448362720403,0.021108179419525065,1.670654911838791
CPD,COL6A2,0.017632241813602016,0.010554089709762533,1.670654911838791
MAF1,COL6A2,0.017632241813602016,0.010554089709762533,1.670654911838791
SLC12A7,COL6A2,0.017632241813602016,0.010554089709762533,1.670654911838791
SAT1,COL6A2,0.07052896725440806,0.04221635883905013,1.670654911838791
WIPI2,BTG2,0.022988505747126436,0.013761467889908258,1.6704980842911876
PAFAH1B1,BTG2,0.022988505747126436,0.013761467889908258,1.6704980842911876
SPI1,BTG2,0.022988505747126436,0.013761467889908258,1.6704980842911876
RHOA,BTG2,0.022988505747126436,0.013761467889908258,1.6704980842911876
DRAP1,BTG2,0.022988505747126436,0.013761467889908258,1.6704980842911876
CERS2,BTG2,0.022988505747126436,0.013761467889908258,1.6704980842911876
GRK2,BTG2,0.04597701149425287,0.027522935779816515,1.6704980842911876
AGR2,BTG2,0.022988505747126436,0.013761467889908258,1.6704980842911876
LITAF,BTG2,0.022988505747126436,0.013761467889908258,1.6704980842911876
IKZF1,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
AHCYL1,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
POR,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
PRKACA,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
NFE2L1,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
C4orf3,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
KRT19,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
RNF213,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
RACK1,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
BLOC1S1,CAB39,0.022727272727272728,0.013605442176870748,1.6704545454545456
LCP1,CAB39,0.045454545454545456,0.027210884353741496,1.6704545454545456
CANX,CAB39,0.045454545454545456,0.027210884353741496,1.6704545454545456
MFAP4,CAB39,0.045454545454545456,0.027210884353741496,1.6704545454545456
SDC1,CAB39,0.045454545454545456,0.027210884353741496,1.6704545454545456
ASH1L,PSMB8,0.03977272727272727,0.023809523809523808,1.6704545454545454
KLF2,ANXA2,0.017045454545454544,0.01020408163265306,1.6704545454545454
COL6A1,PSMB8,0.03977272727272727,0.023809523809523808,1.6704545454545454
CLU,PSMB8,0.03977272727272727,0.023809523809523808,1.6704545454545454
GNB2,IGHG3,0.019261637239165328,0.011532125205930808,1.6702591148819077
SPARC,MPRIP,0.10569105691056911,0.06329113924050633,1.6699186991869919
ACTA2,CD63,0.01824817518248175,0.01092896174863388,1.66970802919708
AQP1,CD63,0.01824817518248175,0.01092896174863388,1.66970802919708
TRBC1,MGST3,0.02608695652173913,0.015625,1.6695652173913043
EIF3A,MGST3,0.05217391304347826,0.03125,1.6695652173913043
TM9SF3,MGST3,0.02608695652173913,0.015625,1.6695652173913043
ACTA2,MGST3,0.02608695652173913,0.015625,1.6695652173913043
MBNL1,MGST3,0.02608695652173913,0.015625,1.6695652173913043
CRABP2,MGST3,0.02608695652173913,0.015625,1.6695652173913043
LCP1,MGST3,0.02608695652173913,0.015625,1.6695652173913043
COL6A3,MGST3,0.02608695652173913,0.015625,1.6695652173913043
C7,MGST3,0.02608695652173913,0.015625,1.6695652173913043
CXCR4,LMAN2,0.11059907834101383,0.06624605678233439,1.6695194206714945
CLU,SOX4,0.0967741935483871,0.057971014492753624,1.6693548387096773
C1QB,CIB1,0.0673076923076923,0.04032258064516129,1.6692307692307693
EFCAB14,KLF6,0.03793103448275862,0.022727272727272728,1.6689655172413793
COL1A2,SRSF2,0.08955223880597014,0.05365853658536585,1.6689280868385346
YPEL5,EEF2,0.009933774834437087,0.005952380952380952,1.6688741721854305
ENG,EEF2,0.019867549668874173,0.011904761904761904,1.6688741721854305
JUND,EEF2,0.029801324503311258,0.017857142857142856,1.6688741721854305
COL1A2,MX1,0.059602649006622516,0.03571428571428571,1.6688741721854305
IL7R,HNRNPH3,0.039735099337748346,0.02380952380952381,1.6688741721854303
BGN,HNRNPH3,0.039735099337748346,0.02380952380952381,1.6688741721854303
WDR33,BLOC1S1,0.025157232704402517,0.01507537688442211,1.668763102725367
CCN2,BLOC1S1,0.025157232704402517,0.01507537688442211,1.668763102725367
C1R,BLOC1S1,0.050314465408805034,0.03015075376884422,1.668763102725367
TAGLN,BLOC1S1,0.025157232704402517,0.01507537688442211,1.668763102725367
SCGB1A1,BLOC1S1,0.025157232704402517,0.01507537688442211,1.668763102725367
C1QC,CMIP,0.07482993197278912,0.04484304932735426,1.6687074829931974
MYH11,IGHG1,0.007716049382716049,0.004624045034177724,1.6686795491143316
TSTA3,CXCR4,0.012048192771084338,0.007220216606498195,1.6686746987951808
LUM,SUSD2,0.040697674418604654,0.024390243902439025,1.6686046511627908
NUMA1,S100A13,0.0410958904109589,0.024630541871921183,1.6684931506849314
TIMP3,S100A13,0.0410958904109589,0.024630541871921183,1.6684931506849314
CLU,LYZ,0.028273809523809524,0.01694915254237288,1.6681547619047619
HNRNPUL1,CP,0.022641509433962263,0.013574660633484163,1.6679245283018866
ATF3,CP,0.0037735849056603774,0.0022624434389140274,1.6679245283018866
TRBC2,CP,0.007547169811320755,0.004524886877828055,1.6679245283018866
CD37,CP,0.0037735849056603774,0.0022624434389140274,1.6679245283018866
RGCC,CP,0.007547169811320755,0.004524886877828055,1.6679245283018866
KCTD12,CP,0.01509433962264151,0.00904977375565611,1.6679245283018866
MFAP4,CP,0.011320754716981131,0.006787330316742082,1.6679245283018866
ZBTB16,MT-ND6,0.01744186046511628,0.010460251046025104,1.6674418604651162
JUND,LUM,0.028070175438596492,0.016835016835016835,1.6673684210526316
SEC14L1,LUM,0.00935672514619883,0.0056116722783389455,1.6673684210526314
STEAP4,LUM,0.00935672514619883,0.0056116722783389455,1.6673684210526314
C1QB,JUN,0.04216867469879518,0.02529182879377432,1.6672845227062094
COL6A3,EMC10,0.05309734513274336,0.03184713375796178,1.6672566371681417
SERPING1,ZFP36,0.030226700251889168,0.018134715025906738,1.6667866138898881
SEC14L1,COA3,0.013333333333333334,0.008,1.6666666666666667
IKZF1,COA3,0.04,0.024,1.6666666666666667
IKZF1,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
ZNRF2,COA3,0.02666666666666667,0.016,1.6666666666666667
PRKCE,COA3,0.02666666666666667,0.016,1.6666666666666667
CCNL1,ARGLU1,0.024390243902439025,0.014634146341463414,1.6666666666666667
TRBC1,COA3,0.013333333333333334,0.008,1.6666666666666667
NPTN,COA3,0.013333333333333334,0.008,1.6666666666666667
MYH9,NCKAP1,0.05952380952380952,0.03571428571428571,1.6666666666666667
NCKAP1,VPS28,0.030864197530864196,0.018518518518518517,1.6666666666666667
TNIP1,COA3,0.02666666666666667,0.016,1.6666666666666667
TNIP1,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
CHMP3,COA3,0.013333333333333334,0.008,1.6666666666666667
HMGN3,COA3,0.013333333333333334,0.008,1.6666666666666667
CHID1,COA3,0.02666666666666667,0.016,1.6666666666666667
CYTIP,DYNLT1,0.034482758620689655,0.020689655172413793,1.6666666666666667
CBX3,COA3,0.013333333333333334,0.008,1.6666666666666667
IL7R,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
PRKACA,COA3,0.02666666666666667,0.016,1.6666666666666667
MTCH1,COA3,0.013333333333333334,0.008,1.6666666666666667
MARCKS,VPS28,0.030864197530864196,0.018518518518518517,1.6666666666666667
VPS13B,COA3,0.04,0.024,1.6666666666666667
KDM5C,COA3,0.02666666666666667,0.016,1.6666666666666667
GRINA,COA3,0.02666666666666667,0.016,1.6666666666666667
GRINA,VPS28,0.030864197530864196,0.018518518518518517,1.6666666666666667
FNDC3B,COA3,0.013333333333333334,0.008,1.6666666666666667
UGCG,ANKRD11,0.03875968992248062,0.023255813953488372,1.6666666666666667
EXOC3,COA3,0.04,0.024,1.6666666666666667
CAB39,COA3,0.02666666666666667,0.016,1.6666666666666667
GPSM3,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
CDH11,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
AP1G2,COA3,0.02666666666666667,0.016,1.6666666666666667
DPP7,COA3,0.02666666666666667,0.016,1.6666666666666667
CSF2RA,COA3,0.02666666666666667,0.016,1.6666666666666667
KIF5B,COA3,0.013333333333333334,0.008,1.6666666666666667
SLC38A2,ARGLU1,0.024390243902439025,0.014634146341463414,1.6666666666666667
ARCN1,ARGLU1,0.024390243902439025,0.014634146341463414,1.6666666666666667
UCP2,COA3,0.013333333333333334,0.008,1.6666666666666667
HNRNPD,COA3,0.013333333333333334,0.008,1.6666666666666667
PECAM1,COA3,0.013333333333333334,0.008,1.6666666666666667
HMGN1,COA3,0.04,0.024,1.6666666666666667
PRRC2C,COA3,0.013333333333333334,0.008,1.6666666666666667
PRRC2C,SPTSSA,0.034722222222222224,0.020833333333333332,1.6666666666666667
MXRA7,COA3,0.013333333333333334,0.008,1.6666666666666667
ACTA2,COA3,0.013333333333333334,0.008,1.6666666666666667
DRAP1,ANKRD11,0.03875968992248062,0.023255813953488372,1.6666666666666667
ZBTB16,COA3,0.013333333333333334,0.008,1.6666666666666667
TGOLN2,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
TNFAIP3,ARGLU1,0.024390243902439025,0.014634146341463414,1.6666666666666667
EFCAB14,CLEC2D,0.02976190476190476,0.017857142857142856,1.6666666666666667
AKAP13,COA3,0.04,0.024,1.6666666666666667
CEBPB,COA3,0.04,0.024,1.6666666666666667
VPS28,NCKAP1,0.05952380952380952,0.03571428571428571,1.6666666666666667
RTN3,CLEC2D,0.02976190476190476,0.017857142857142856,1.6666666666666667
OGA,DYNLT1,0.034482758620689655,0.020689655172413793,1.6666666666666667
KCTD12,COA3,0.013333333333333334,0.008,1.6666666666666667
ARPC1B,CLEC2D,0.02976190476190476,0.017857142857142856,1.6666666666666667
ARPC1B,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
COX6A1,COA3,0.05333333333333334,0.032,1.6666666666666667
CD47,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
HIST1H1C,DYNLT1,0.034482758620689655,0.020689655172413793,1.6666666666666667
LCP1,EXOC3,0.042735042735042736,0.02564102564102564,1.6666666666666667
CTSC,COA3,0.05333333333333334,0.032,1.6666666666666667
GPRC5A,COA3,0.013333333333333334,0.008,1.6666666666666667
AQP1,COA3,0.013333333333333334,0.008,1.6666666666666667
MMP24OS,COA3,0.09333333333333334,0.056,1.6666666666666667
MMP24OS,KCTD12,0.02824858757062147,0.01694915254237288,1.6666666666666667
C1S,COA3,0.02666666666666667,0.016,1.6666666666666667
PTGDS,COA3,0.013333333333333334,0.008,1.6666666666666667
BGN,COA3,0.013333333333333334,0.008,1.6666666666666667
SOCS3,DYNLT1,0.034482758620689655,0.020689655172413793,1.6666666666666667
BRI3,DYNLT1,0.06896551724137931,0.041379310344827586,1.6666666666666667
COL6A2,COA3,0.013333333333333334,0.008,1.6666666666666667
TAGLN,COA3,0.05333333333333334,0.032,1.6666666666666667
LUM,CD46,0.06547619047619048,0.039285714285714285,1.6666666666666667
IGHG3,NCKAP1,0.05952380952380952,0.03571428571428571,1.6666666666666667
IGHG3,COA3,0.013333333333333334,0.008,1.6666666666666667
BMPR2,VSTM2L,0.007936507936507936,0.004761904761904762,1.6666666666666665
TRBC1,CD46,0.03571428571428571,0.02142857142857143,1.6666666666666665
ADA2,VSTM2L,0.007936507936507936,0.004761904761904762,1.6666666666666665
CYBA,CD46,0.017857142857142856,0.010714285714285714,1.6666666666666665
IL7R,CD46,0.017857142857142856,0.010714285714285714,1.6666666666666665
WARS,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
MS4A6A,VSTM2L,0.023809523809523808,0.014285714285714287,1.6666666666666665
MBD2,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
MBD2,VSTM2L,0.015873015873015872,0.009523809523809525,1.6666666666666665
TPM2,VSTM2L,0.007936507936507936,0.004761904761904762,1.6666666666666665
OPTN,VSTM2L,0.015873015873015872,0.009523809523809525,1.6666666666666665
CAB39,VSTM2L,0.007936507936507936,0.004761904761904762,1.6666666666666665
PEBP1,VSTM2L,0.015873015873015872,0.009523809523809525,1.6666666666666665
CDH11,VSTM2L,0.007936507936507936,0.004761904761904762,1.6666666666666665
CIB1,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
MX1,PPP1R12B,0.06666666666666667,0.04,1.6666666666666665
TSPAN1,CD46,0.005952380952380952,0.0035714285714285713,1.6666666666666665
FBLN1,CD46,0.011904761904761904,0.007142857142857143,1.6666666666666665
MXRA7,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
ACTA2,VSTM2L,0.007936507936507936,0.004761904761904762,1.6666666666666665
CHMP4B,COA3,0.06666666666666667,0.04,1.6666666666666665
TNFAIP3,CD46,0.017857142857142856,0.010714285714285714,1.6666666666666665
MBNL1,VSTM2L,0.03968253968253968,0.02380952380952381,1.6666666666666665
MID1IP1,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
NBL1,VSTM2L,0.015873015873015872,0.009523809523809525,1.6666666666666665
NDUFA2,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
GABARAP,COA3,0.06666666666666667,0.04,1.6666666666666665
AEBP1,CD46,0.011904761904761904,0.007142857142857143,1.6666666666666665
SERPING1,VSTM2L,0.031746031746031744,0.01904761904761905,1.6666666666666665
USF2,VSTM2L,0.06349206349206349,0.0380952380952381,1.6666666666666665
GRN,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
TAPBP,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
AQP1,CD46,0.011904761904761904,0.007142857142857143,1.6666666666666665
PTGDS,CD46,0.023809523809523808,0.014285714285714285,1.6666666666666665
MUC5B,VSTM2L,0.007936507936507936,0.004761904761904762,1.6666666666666665
EPAS1,PNPLA2,0.041666666666666664,0.025,1.6666666666666665
CALM2,COA3,0.06666666666666667,0.04,1.6666666666666665
COL6A2,VSTM2L,0.015873015873015872,0.009523809523809525,1.6666666666666665
TAGLN,VSTM2L,0.015873015873015872,0.009523809523809525,1.6666666666666665
LGALS1,PNPLA2,0.08333333333333333,0.05,1.6666666666666665
CHIT1,VSTM2L,0.007936507936507936,0.004761904761904762,1.6666666666666665
DEPP1,CD46,0.017857142857142856,0.010714285714285714,1.6666666666666665
IGFBP7,COA3,0.06666666666666667,0.04,1.6666666666666665
DCN,VSTM2L,0.031746031746031744,0.01904761904761905,1.6666666666666665
CLU,GPX3,0.06666666666666667,0.04,1.6666666666666665
ALDH3A2,NEU1,0.049586776859504134,0.02976190476190476,1.666115702479339
TRBC2,APOE,0.03099510603588907,0.018604651162790697,1.6659869494290376
BMPR2,COL1A1,0.018306636155606407,0.010989010989010988,1.6659038901601833
LYZ,METTL9,0.12380952380952381,0.07432432432432433,1.6658008658008658
SRGN,SMC1A,0.09734513274336283,0.05844155844155845,1.6656833824975417
LUM,WNK1,0.05325443786982249,0.03197158081705151,1.6656804733727812
AZIN1,PSAP,0.021406727828746176,0.012853470437017993,1.6654434250764527
SRSF2,NCOA7,0.05343511450381679,0.0320855614973262,1.6653944020356235
DEPP1,RSRP1,0.024489795918367346,0.014705882352941176,1.6653061224489796
SPG21,SCGB3A1,0.06306306306306306,0.03787878787878788,1.6648648648648647
CHIT1,PER1,0.057692307692307696,0.034653465346534656,1.6648351648351647
NBL1,XBP1,0.024282560706401765,0.01458670988654781,1.6647044395388768
COL1A2,NFKBIZ,0.07317073170731707,0.04395604395604396,1.6646341463414631
A2M,MSN,0.1050228310502283,0.06309148264984227,1.6646118721461187
ARPC1B,LDHB,0.04838709677419355,0.029069767441860465,1.664516129032258
IGFBP7,TRIM22,0.03888888888888889,0.02336448598130841,1.6644444444444446
CIRBP,TRIM22,0.03888888888888889,0.02336448598130841,1.6644444444444446
CD68,MGP,0.025411061285500747,0.015267175572519083,1.664424514200299
SPI1,ITGAV,0.029069767441860465,0.017467248908296942,1.6642441860465116
CCN1,ITGAV,0.029069767441860465,0.017467248908296942,1.6642441860465116
ACTN1,BSCL2,0.05660377358490566,0.03401360544217687,1.6641509433962267
BGN,BSCL2,0.05660377358490566,0.03401360544217687,1.6641509433962267
ADA2,PFN1,0.0215633423180593,0.012958963282937365,1.6639712488769094
BMPR2,LENG8,0.026923076923076925,0.016181229773462785,1.6638461538461538
GDE1,LENG8,0.026923076923076925,0.016181229773462785,1.6638461538461538
PFKFB3,EPCAM,0.02586206896551724,0.015544041450777202,1.6637931034482758
TRBC1,EPCAM,0.008620689655172414,0.0051813471502590676,1.6637931034482758
NCKAP1,EPCAM,0.034482758620689655,0.02072538860103627,1.6637931034482758
FLNA,SPINT1,0.008620689655172414,0.0051813471502590676,1.6637931034482758
PPP1CB,SPINT1,0.021551724137931036,0.01295336787564767,1.6637931034482758
MARCKS,EPCAM,0.017241379310344827,0.010362694300518135,1.6637931034482758
SCPEP1,EPCAM,0.017241379310344827,0.010362694300518135,1.6637931034482758
LPP,SPINT1,0.03017241379310345,0.018134715025906738,1.6637931034482758
MS4A6A,EPCAM,0.008620689655172414,0.0051813471502590676,1.6637931034482758
NCL,EPCAM,0.02586206896551724,0.015544041450777202,1.6637931034482758
TPM2,EPCAM,0.008620689655172414,0.0051813471502590676,1.6637931034482758
TPM2,SPINT1,0.004310344827586207,0.0025906735751295338,1.6637931034482758
CAB39,SPINT1,0.02586206896551724,0.015544041450777202,1.6637931034482758
NNMT,EPCAM,0.02586206896551724,0.015544041450777202,1.6637931034482758
ZYX,EPCAM,0.008620689655172414,0.0051813471502590676,1.6637931034482758
SERPINF1,EPCAM,0.017241379310344827,0.010362694300518135,1.6637931034482758
WIPF1,EPCAM,0.008620689655172414,0.0051813471502590676,1.6637931034482758
KCTD12,EPCAM,0.008620689655172414,0.0051813471502590676,1.6637931034482758
TRAC,EPCAM,0.034482758620689655,0.02072538860103627,1.6637931034482758
KLF2,EPCAM,0.008620689655172414,0.0051813471502590676,1.6637931034482758
LAPTM5,EPCAM,0.034482758620689655,0.02072538860103627,1.6637931034482758
SLPI,EPCAM,0.02586206896551724,0.015544041450777202,1.6637931034482758
MYL9,EPCAM,0.017241379310344827,0.010362694300518135,1.6637931034482758
C7,EPCAM,0.017241379310344827,0.010362694300518135,1.6637931034482758
DEPP1,EPCAM,0.017241379310344827,0.010362694300518135,1.6637931034482758
MMP2,SPINT1,0.03017241379310345,0.018134715025906738,1.6637931034482758
IGHG3,EPCAM,0.008620689655172414,0.0051813471502590676,1.6637931034482758
A2M,EPCAM,0.0603448275862069,0.036269430051813475,1.6637931034482758
IGHM,TFF3,0.04142011834319527,0.024896265560165977,1.6637080867850098
EEF1B2,RNF149,0.03597122302158273,0.021621621621621623,1.6636690647482013
SPI1,RNF149,0.03597122302158273,0.021621621621621623,1.6636690647482013
ARPC1B,RNF149,0.03597122302158273,0.021621621621621623,1.6636690647482013
PSMB1,SMIM14,0.045454545454545456,0.0273224043715847,1.6636363636363638
MMP2,SMIM14,0.045454545454545456,0.0273224043715847,1.6636363636363638
BMPR2,PPDPF,0.039603960396039604,0.023809523809523808,1.6633663366336635
CSNK1D,PPDPF,0.039603960396039604,0.023809523809523808,1.6633663366336635
